,name,link,orgnr,info1,info2,info3
220,Grot bygg AB,https://kreditrapporten.se/kreditupplysning/5590627237/grot-bygg-ab,5590627237,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-21 - <span title=""Företaget har postadress i Bodafors"">Bodafors</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Vaggeryds Kommun"">Vaggeryds Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  1 279 tkr - 1 anställda</div>"
221,Gullvivans Blommor Hansson AB,https://kreditrapporten.se/kreditupplysning/5561210526/gullvivans-blommor-hansson-ab,5561210526,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-30 - <span title=""Företaget har postadress i Karlstad"">Karlstad</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Karlstads Kommun"">Karlstads Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  1 272 tkr - 1 anställda</div>"
222,Lidköping Fastfood AB,https://kreditrapporten.se/kreditupplysning/5590607858/lidkoping-fastfood-ab,5590607858,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-29 - <span title=""Företaget har postadress i Lidköping"">Lidköping</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Lidköpings Kommun"">Lidköpings Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  1 270 tkr - 2 anställda</div>"
223,Färgsatt AB,https://kreditrapporten.se/kreditupplysning/5590985411/fargsatt-ab,5590985411,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-28 - <span title=""Företaget har postadress i Sundsvall"">Sundsvall</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Hudiksvalls Kommun"">Hudiksvalls Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  1 252 tkr - 2 anställda</div>"
224,Nytt ljus AB,https://kreditrapporten.se/kreditupplysning/5569008328/nytt-ljus-ab,5569008328,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-30 - <span title=""Företaget har postadress i Spånga"">Spånga</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Sundbybergs Kommun"">Sundbybergs Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  1 239 tkr - 0 anställda</div>"
225,TAJO Service AB,https://kreditrapporten.se/kreditupplysning/5568730278/tajo-service-ab,5568730278,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-15 - <span title=""Företaget har postadress i Stockholm"">Stockholm</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Malmö Kommun"">Malmö Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  1 229 tkr - 3 anställda</div>"
226,Händige Charlie's Måleri AB,https://kreditrapporten.se/kreditupplysning/5567572952/handige-charlies-maleri-ab,5567572952,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-16 - <span title=""Företaget har postadress i Skärholmen"">Skärholmen</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Stockholms Kommun"">Stockholms Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  1 224 tkr - 0 anställda</div>"
227,Johansson & parter HVB AB,https://kreditrapporten.se/kreditupplysning/5565977799/johansson-och-parter-hvb-ab,5565977799,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-28 - <span title=""Företaget har postadress i Jönköping"">Jönköping</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Jönköpings Kommun"">Jönköpings Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  1 224 tkr - 3 anställda</div>"
228,TELLUS Försäkringsrådgivning Aktiebolag,https://kreditrapporten.se/kreditupplysning/5564305489/tellus-forsakringsradgivning-aktiebolag,5564305489,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-13 - <span title=""Företaget har postadress i Göteborg"">Göteborg</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Göteborgs Kommun"">Göteborgs Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  1 204 tkr - 2 anställda</div>"
229,Skatt Skåne AB,https://kreditrapporten.se/kreditupplysning/5569646804/skatt-skane-ab,5569646804,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-02 - <span title=""Företaget har postadress i""></span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Malmö Kommun"">Malmö Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  1 193 tkr - 2 anställda</div>"
230,Geilo AB,https://kreditrapporten.se/kreditupplysning/5567396105/geilo-ab,5567396105,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-13 - <span title=""Företaget har postadress i Sandviken"">Sandviken</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Mora Kommun"">Mora Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  1 189 tkr - 0 anställda</div>"
231,Eniga Technology AB,https://kreditrapporten.se/kreditupplysning/5590787239/eniga-technology-ab,5590787239,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-23 - <span title=""Företaget har postadress i Stockholm"">Stockholm</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Stockholms Kommun"">Stockholms Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  1 188 tkr - 5 anställda</div>"
232,A Crew AB,https://kreditrapporten.se/kreditupplysning/5591136386/a-crew-ab,5591136386,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-14 - <span title=""Företaget har postadress i Stockholm"">Stockholm</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Helsingborgs Kommun"">Helsingborgs Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  1 185 tkr - 1 anställda</div>"
233,Spekeröd väg och Mark AB,https://kreditrapporten.se/kreditupplysning/5565690046/spekerod-vag-och-mark-ab,5565690046,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-13 - <span title=""Företaget har postadress i Uddevalla"">Uddevalla</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Stenungsunds Kommun"">Stenungsunds Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  1 185 tkr - 0 anställda</div>"
234,Honungsgatan Process AB,https://kreditrapporten.se/kreditupplysning/5569564940/honungsgatan-process-ab,5569564940,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-27 - <span title=""Företaget har postadress i Varberg"">Varberg</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Varbergs Kommun"">Varbergs Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  1 152 tkr - 0 anställda</div>"
235,Uppländsk Rörservice AB,https://kreditrapporten.se/kreditupplysning/5568147895/upplandsk-rorservice-ab,5568147895,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-30 - <span title=""Företaget har postadress i Uppsala"">Uppsala</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Uppsala Kommun"">Uppsala Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  1 131 tkr - 2 anställda</div>"
236,Artisti Espressini Sthlm AB,https://kreditrapporten.se/kreditupplysning/5590580451/artisti-espressini-sthlm-ab,5590580451,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-14 - <span title=""Företaget har postadress i Stockholm"">Stockholm</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Huddinge Kommun"">Huddinge Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  1 128 tkr - 0 anställda</div>"
237,Noshaq Trading AB,https://kreditrapporten.se/kreditupplysning/5590544804/noshaq-trading-ab,5590544804,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-22 - <span title=""Företaget har postadress i Märsta"">Märsta</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Sigtuna Kommun"">Sigtuna Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  1 102 tkr - 2 anställda</div>"
238,Team Elakuten i söderort AB,https://kreditrapporten.se/kreditupplysning/5561891218/team-elakuten-i-soderort-ab,5561891218,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-28 - <span title=""Företaget har postadress i Segeltorp"">Segeltorp</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Stockholms Kommun"">Stockholms Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  1 087 tkr - 2 anställda</div>"
239,Hammalaw Gruppen AB,https://kreditrapporten.se/kreditupplysning/5568812894/hammalaw-gruppen-ab,5568812894,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-31 - <span title=""Företaget har postadress i Stockholm"">Stockholm</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Stockholms Kommun"">Stockholms Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  1 058 tkr - 4 anställda</div>"
240,Micke Larsson Racing AB,https://kreditrapporten.se/kreditupplysning/5567866909/micke-larsson-racing-ab,5567866909,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-31 - <span title=""Företaget har postadress i Storvik"">Storvik</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Gävle Kommun"">Gävle Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  1 050 tkr - 1 anställda</div>"
241,Alasil livs AB,https://kreditrapporten.se/kreditupplysning/5590729207/alasil-livs-ab,5590729207,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-29 - <span title=""Företaget har postadress i Trollhättan"">Trollhättan</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Falköpings Kommun"">Falköpings Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  1 048 tkr - 0 anställda</div>"
242,Stratema Affärssystem AB,https://kreditrapporten.se/kreditupplysning/5566269006/stratema-affarssystem-ab,5566269006,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-29 - <span title=""Företaget har postadress i Göteborg"">Göteborg</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Göteborgs Kommun"">Göteborgs Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  1 042 tkr - 0 anställda</div>"
243,Alfa Television Network AB,https://kreditrapporten.se/kreditupplysning/5590503321/alfa-television-network-ab,5590503321,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-15 - <span title=""Företaget har postadress i Malmö"">Malmö</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Malmö Kommun"">Malmö Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  1 037 tkr - 1 anställda</div>"
244,Saleskick AB,https://kreditrapporten.se/kreditupplysning/5569604969/saleskick-ab,5569604969,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-14 - <span title=""Företaget har postadress i Kista"">Kista</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Stockholms Kommun"">Stockholms Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  1 016 tkr - 0 anställda</div>"
245,Alumic AB,https://kreditrapporten.se/kreditupplysning/5590876966/alumic-ab,5590876966,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-23 - <span title=""Företaget har postadress i Norrköping"">Norrköping</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Knivsta Kommun"">Knivsta Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  1 003 tkr - 1 anställda</div>"
246,NRJ Solutions AB,https://kreditrapporten.se/kreditupplysning/5591079552/nrj-solutions-ab,5591079552,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-08 - <span title=""Företaget har postadress i Göteborg"">Göteborg</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Göteborgs Kommun"">Göteborgs Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  1 001 tkr - 1 anställda</div>"
247,Skarp grafik Stockholm AB,https://kreditrapporten.se/kreditupplysning/5568446966/skarp-grafik-stockholm-ab,5568446966,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-24 - <span title=""Företaget har postadress i Stockholm"">Stockholm</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Järfälla Kommun"">Järfälla Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   979 tkr - 2 anställda</div>"
248,Nacka Värmdö Fönsterputs Sverige AB,https://kreditrapporten.se/kreditupplysning/5590456637/nacka-varmdo-fonsterputs-sverige-ab,5590456637,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-22 - <span title=""Företaget har postadress i Nacka"">Nacka</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Nacka Kommun"">Nacka Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   974 tkr - 4 anställda</div>"
249,OBM fukt & klimat AB,https://kreditrapporten.se/kreditupplysning/5569951782/obm-fukt-och-klimat-ab,5569951782,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-01-29 - <span title=""Företaget har postadress i Ramdala"">Ramdala</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Karlskrona Kommun"">Karlskrona Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   950 tkr - 0 anställda</div>"
