name,link,orgnr,info1,info2,date,ort,revenue,employees
AE Interactive Studios AB,https://kreditrapporten.se/kreditupplysning/5567965156,5567965156,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-05-08 - Borlänge</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>",2020-05-08,Borlänge, 0 kr, 0
Cibum coetus AB,https://kreditrapporten.se/kreditupplysning/5568802044,5568802044,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-05-12 - Falun</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>",2020-05-12,Falun, 0 kr, 0
Malung Pizzeria AB,https://kreditrapporten.se/kreditupplysning/5568847437,5568847437,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-05-13 - Falun</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>",2020-05-13,Falun, 0 kr, 0
Bilarosa Aktiebolag,https://kreditrapporten.se/kreditupplysning/5591277057,5591277057,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-05-15 - Falun</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>",2020-05-15,Falun, 0 kr, 0
Io10 Ab,https://kreditrapporten.se/kreditupplysning/5591786479,5591786479,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-05-15 - Falun</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>",2020-05-15,Falun, 0 kr, 0
Ludvika Hundhälsa AB,https://kreditrapporten.se/kreditupplysning/5568442734,5568442734,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-05-18 - Ludvika</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>",2020-05-18,Ludvika, 0 kr, 0
J&P Gruppen Sverige AB,https://kreditrapporten.se/kreditupplysning/5569171332,5569171332,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-05-27 - Rättvik</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>",2020-05-27,Rättvik, 0 kr, 0
Dudds Invest AB,https://kreditrapporten.se/kreditupplysning/5590547435,5590547435,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-05-06 - Säter</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>",2020-05-06,Säter, 0 kr, 0
Castorager AB,https://kreditrapporten.se/kreditupplysning/5568944838,5568944838,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-05-27 - Gävle</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>",2020-05-27,Gävle, 0 kr, 0
CymWave AB,https://kreditrapporten.se/kreditupplysning/5569734030,5569734030,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-05-27 - Gävle</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>",2020-05-27,Gävle, 0 kr, 0
F&A Restauranger AB,https://kreditrapporten.se/kreditupplysning/5592158058,5592158058,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-05-25 - Gävle</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>",2020-05-25,Gävle, 0 kr, 0
Lunde Bilverkstad AB,https://kreditrapporten.se/kreditupplysning/5591746754,5591746754,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-05-08 - Kramfors</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>",2020-05-08,Kramfors, 0 kr, 0
Sofa&Manel Holding AB,https://kreditrapporten.se/kreditupplysning/5591489777,5591489777,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-05-14 - Sundsvall</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>",2020-05-14,Sundsvall, 0 kr, 0
Rederi Aktiebolaget Hornet,https://kreditrapporten.se/kreditupplysning/5562366277,5562366277,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-05-06 - Åre</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>",2020-05-06,Åre, 0 kr, 0
DMSG North AB,https://kreditrapporten.se/kreditupplysning/5591304109,5591304109,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-05-27 - Lycksele</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>",2020-05-27,Lycksele, 0 kr, 0
Skrinet i Skellefteå AB,https://kreditrapporten.se/kreditupplysning/5569130486,5569130486,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-05-13 - Umeå</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>",2020-05-13,Umeå, 0 kr, 0
Gong-Rye Aktiebolag,https://kreditrapporten.se/kreditupplysning/5569314270,5569314270,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-05-05 - Umeå</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>",2020-05-05,Umeå, 0 kr, 0
CGF Umeå AB,https://kreditrapporten.se/kreditupplysning/5590309182,5590309182,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-05-11 - Umeå</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>",2020-05-11,Umeå, 0 kr, 0
Isle & Straight Associates AB,https://kreditrapporten.se/kreditupplysning/5591464770,5591464770,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-05-11 - Umeå</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>",2020-05-11,Umeå, 0 kr, 0
Jokkmokk Arctic Deli AB,https://kreditrapporten.se/kreditupplysning/5591887509,5591887509,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-05-15 - Jokkmokk</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>",2020-05-15,Jokkmokk, 0 kr, 0
Fastighetsstyrning Sverige AB,https://kreditrapporten.se/kreditupplysning/5569018814,5569018814,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-05-05 - Luleå</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>",2020-05-05,Luleå, 0 kr, 0
DAT Trading AB,https://kreditrapporten.se/kreditupplysning/5590577382,5590577382,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-30 - Upplands Väsby</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  412 229 tkr - 14 anställda</div>",2020-06-30,Upplands Väsby,412 229 tkr, 14
OSM Aviation Sweden AB,https://kreditrapporten.se/kreditupplysning/5565286043,5565286043,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-26 - Stockholm-Arlanda</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  286 658 tkr - 362 anställda</div>",2020-06-26,Stockholm-Arlanda,286 658 tkr, 362
XLNT Travel Sweden AB,https://kreditrapporten.se/kreditupplysning/5566848759,5566848759,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-10 - Umeå</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  242 383 tkr - 23 anställda</div>",2020-06-10,Umeå,242 383 tkr, 23
Capaman AB,https://kreditrapporten.se/kreditupplysning/5566304795,5566304795,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-11 - Stockholm</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  125 112 tkr - 79 anställda</div>",2020-06-11,Stockholm,125 112 tkr, 79
John Fredrik Aktiebolag,https://kreditrapporten.se/kreditupplysning/5560086323,5560086323,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-01 - Göteborg</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  100 143 tkr - 30 anställda</div>",2020-06-01,Göteborg,100 143 tkr, 30
B P I Sweden AB,https://kreditrapporten.se/kreditupplysning/5568905649,5568905649,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-25 - Göteborg</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  96 436 tkr - 4 anställda</div>",2020-06-25,Göteborg,96 436 tkr, 4
Telefonihuset AB,https://kreditrapporten.se/kreditupplysning/5590593587,5590593587,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-22 - Göteborg</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  67 142 tkr - 35 anställda</div>",2020-06-22,Göteborg,67 142 tkr, 35
A K Frukthuset Specialist AB,https://kreditrapporten.se/kreditupplysning/5568404668,5568404668,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-24 - Landskrona</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  64 437 tkr - 9 anställda</div>",2020-06-24,Landskrona,64 437 tkr, 9
Kenzan Tours AB,https://kreditrapporten.se/kreditupplysning/5566872080,5566872080,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-22 - Stockholm</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  53 851 tkr - 9 anställda</div>",2020-06-22,Stockholm,53 851 tkr, 9
Robotcenter Norr AB,https://kreditrapporten.se/kreditupplysning/5565809398,5565809398,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-23 - Umeå</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  48 568 tkr - 20 anställda</div>",2020-06-23,Umeå,48 568 tkr, 20
No More Interior Aktiebolag,https://kreditrapporten.se/kreditupplysning/5565912978,5565912978,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-23 - Göteborg</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  45 611 tkr - 20 anställda</div>",2020-06-23,Göteborg,45 611 tkr, 20
Bounce Kungens Kurva AB,https://kreditrapporten.se/kreditupplysning/5569794554,5569794554,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-18 - Kungens Kurva</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  38 475 tkr - 30 anställda</div>",2020-06-18,Kungens Kurva,38 475 tkr, 30
Oscar of Sweden AB,https://kreditrapporten.se/kreditupplysning/5569881278,5569881278,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-04 - Borås</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  38 344 tkr - 7 anställda</div>",2020-06-04,Borås,38 344 tkr, 7
Kometen AB,https://kreditrapporten.se/kreditupplysning/5569127136,5569127136,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-22 - Stockholm</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  37 913 tkr - 14 anställda</div>",2020-06-22,Stockholm,37 913 tkr, 14
Compass Fairs AB,https://kreditrapporten.se/kreditupplysning/5567205819,5567205819,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-23 - Jönköping</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  37 756 tkr - 17 anställda</div>",2020-06-23,Jönköping,37 756 tkr, 17
Marktjänst i Roslagen AB,https://kreditrapporten.se/kreditupplysning/5568547482,5568547482,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-04 - Hallstavik</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  37 037 tkr - 5 anställda</div>",2020-06-04,Hallstavik,37 037 tkr, 5
Europabagaren Aktiebolag,https://kreditrapporten.se/kreditupplysning/5562887132,5562887132,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-23 - Huddinge</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  34 735 tkr - 20 anställda</div>",2020-06-23,Huddinge,34 735 tkr, 20
Bounce Scandinavia Holding AB,https://kreditrapporten.se/kreditupplysning/5569794521,5569794521,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-18 - Kungens Kurva</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  29 011 tkr - 21 anställda</div>",2020-06-18,Kungens Kurva,29 011 tkr, 21
Green-Car Center i Stockholm AB,https://kreditrapporten.se/kreditupplysning/5569725566,5569725566,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-08 - Stockholm</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  28 871 tkr - 2 anställda</div>",2020-06-08,Stockholm,28 871 tkr, 2
Törreby Bygg AB,https://kreditrapporten.se/kreditupplysning/5569987232,5569987232,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-11 - Stenungsund</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  27 009 tkr - 20 anställda</div>",2020-06-11,Stenungsund,27 009 tkr, 20
Engineering Solutions Scandinavia AB,https://kreditrapporten.se/kreditupplysning/5569294811,5569294811,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-03 - Stockholm</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  26 868 tkr - 1 anställda</div>",2020-06-03,Stockholm,26 868 tkr, 1
AB Jessys assistans,https://kreditrapporten.se/kreditupplysning/5567880751,5567880751,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-26 - Skogås</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  25 768 tkr - 54 anställda</div>",2020-06-26,Skogås,25 768 tkr, 54
F-system Östgöta AB,https://kreditrapporten.se/kreditupplysning/5566823513,5566823513,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-12 - Linköping</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  24 275 tkr - 30 anställda</div>",2020-06-12,Linköping,24 275 tkr, 30
Bounce Hovås AB,https://kreditrapporten.se/kreditupplysning/5590780515,5590780515,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-18 - Kungens Kurva</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  22 372 tkr - 26 anställda</div>",2020-06-18,Kungens Kurva,22 372 tkr, 26
Rimbo Byggare Aktiebolag,https://kreditrapporten.se/kreditupplysning/5590778477,5590778477,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-26 - Rimbo</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  22 213 tkr - 13 anställda</div>",2020-06-26,Rimbo,22 213 tkr, 13
Lo construction i Sverige AB,https://kreditrapporten.se/kreditupplysning/5568091614,5568091614,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-09 - Nyköping</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  21 964 tkr - 6 anställda</div>",2020-06-09,Nyköping,21 964 tkr, 6
Korallens Friskola AB,https://kreditrapporten.se/kreditupplysning/5567357073,5567357073,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-15 - Åkersberga</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  18 614 tkr - 23 anställda</div>",2020-06-15,Åkersberga,18 614 tkr, 23
TelecomGruppen i Östergötland Entreprenad AB,https://kreditrapporten.se/kreditupplysning/5567420491,5567420491,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-15 - Norrköping</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  17 066 tkr - 5 anställda</div>",2020-06-15,Norrköping,17 066 tkr, 5
Maison Pierre AB,https://kreditrapporten.se/kreditupplysning/5565005922,5565005922,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-08 - Sundbyberg</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  16 436 tkr - 17 anställda</div>",2020-06-08,Sundbyberg,16 436 tkr, 17
Millton Åkeri AB,https://kreditrapporten.se/kreditupplysning/5568948417,5568948417,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-05 - Skara</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  16 335 tkr - 12 anställda</div>",2020-06-05,Skara,16 335 tkr, 12
Dimte AB,https://kreditrapporten.se/kreditupplysning/5569114571,5569114571,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-23 - Askim</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  16 260 tkr - 2 anställda</div>",2020-06-23,Askim,16 260 tkr, 2
AB Afro-Caribbean Travel,https://kreditrapporten.se/kreditupplysning/5566597372,5566597372,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-22 - Stockholm</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  15 623 tkr - 4 anställda</div>",2020-06-22,Stockholm,15 623 tkr, 4
PGW Produkter Aktiebolag,https://kreditrapporten.se/kreditupplysning/5564786993,5564786993,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-24 - Jordbro</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  15 470 tkr - 7 anställda</div>",2020-06-24,Jordbro,15 470 tkr, 7
Bellevueskolan Aktiebolag,https://kreditrapporten.se/kreditupplysning/5565686135,5565686135,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-15 - Malmö</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  15 187 tkr - 22 anställda</div>",2020-06-15,Malmö,15 187 tkr, 22
Mindustry AB,https://kreditrapporten.se/kreditupplysning/5564404415,5564404415,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-06-01 - Uppsala</div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning  14 987 tkr - 7 anställda</div>",2020-06-01,Uppsala,14 987 tkr, 7
